orderId,orderDate,customerName,customerSegment,productCategory,productName,region,city,salesAmount,quantity,discount,profit,paymentMode
ORD-01449,2023-02-06,Deepak Das,Wholesale,Home & Kitchen,Induction Cooktop,West,Ahmedabad,70342.55,4,16.8,6021.32,UPI
ORD-01450,2024-08-03,Naveen Tiwari,Wholesale,Books,Children Story,North,Jaipur,217.79,1,74.55384949264952,-161.45,Cash
ORD-01451,2023-03-01,Amit Kaur,Premium,Furniture,Shoe Rack,West,Mumbai,25079.66,2,14.5,3360.67,Card
ORD-01452,2024-12-03,Priya Nair,Premium,Grocery,Instant Noodles,East,Guwahati,1069.38,3,6.1,54.75,Card
ORD-01453,2023-01-01,Latika Das,Regular,Health & Beauty,Face Mask Pack,South,Bangalore,2104.66,4,45.94504255403439,-1954.99,UPI
ORD-01454,2024-09-24,Deepak Singh,Regular,Grocery,Pulses Mix,North,Amritsar,510.76,9,7.9,18.8,Cash
ORD-01455,2023-10-21,Sunita Agarwal,Regular,Clothing,Jeans,West,Surat,2187.81,4,8.6,615.21,Cash
ORD-01456,2024-12-03,Pallavi Chatterjee,Wholesale,Clothing,Kurta,North,Chandigarh,7441.32,1,20.9,1360.27,UPI
ORD-01457,2023-01-13,Meera Menon,Premium,Health & Beauty,Face Mask Pack,East,Ranchi,5515.62,2,6,1941.5,Card
ORD-01458,2024-01-13,Saritha Iyer,Regular,Home & Kitchen,Pressure Cooker,West,Mumbai,22580.65,1,5.1,4046.45,Card
ORD-01459,2023-06-11,Saritha Reddy,Premium,Health & Beauty,Multivitamins,North,Amritsar,3148.06,1,6.2,1103.08,Card
ORD-01460,2023-05-25,Harish Mehta,Premium,Home & Kitchen,Induction Cooktop,South,Coimbatore,17061.47,3,10.7,2293.06,Cash
ORD-01461,2024-06-29,Ravi Pillai,Wholesale,Home & Kitchen,Iron Box,East,Patna,7672.32,3,22.2,325.31,Card
ORD-01462,2024-12-29,Ravi Kaur,Premium,Books,Textbook,East,Kolkata,1156.71,3,10.5,134.18,UPI
ORD-01463,2024-06-20,Sneha Pillai,Regular,Electronics,Smartphone,West,Surat,121035.43,3,5.7,12636.1,Card
ORD-01464,2023-08-25,Aarav Shetty,Regular,Home & Kitchen,Non-stick Pan,West,Nagpur,55307.69,4,5.4,9778.4,UPI
ORD-01465,2024-08-02,Jyoti Banerjee,Wholesale,Books,Self-Help Book,West,Ahmedabad,3908.82,3,16.6,262.67,Card
ORD-01466,2024-09-05,Rajesh Kaur,Regular,Furniture,Sofa Set,North,Lucknow,20934.81,4,18.6,2118.6,UPI
ORD-01467,2024-08-13,Mohan Saxena,Regular,Clothing,Sneakers,South,Hyderabad,8162.89,2,2.2,2713.34,Card
ORD-01468,2023-12-21,Ananya Dubey,Wholesale,Sports,Resistance Bands,East,Bhubaneswar,36281.44,4,60.598625204941804,-27415.76,Card
ORD-01469,2023-01-20,Shweta Banerjee,Premium,Clothing,Winter Coat,East,Ranchi,3679.22,3,12.2,928.64,UPI
ORD-01470,2024-05-08,Divya Shah,Regular,Electronics,Router,East,Kolkata,73171.86,1,8.1,6234.24,UPI
ORD-01471,2024-04-01,Rohit Chauhan,Wholesale,Books,Science Fiction,West,Nagpur,1314.64,4,17.7,76.77,Cash
ORD-01472,2023-10-25,Vikram Chatterjee,Regular,Clothing,Jacket,North,Jaipur,20586.18,3,3.1,6694.63,Cash
ORD-01473,2023-03-21,Rohit Nair,Regular,Electronics,Headphones,East,Patna,102963.43,3,11.1,6301.36,Card
ORD-01474,2024-06-26,Harish Chatterjee,Regular,Clothing,Saree,North,Amritsar,4679.75,1,19.7,900.38,Card
ORD-01475,2023-02-17,Vijay Mishra,Premium,Electronics,Camera,South,Chennai,42958.15,2,16.9,635.78,Cash
ORD-01476,2024-10-03,Swati Shetty,Premium,Clothing,Kurta,North,Delhi,10669.96,4,61.52419213376509,-22424.67,UPI
ORD-01477,2024-07-23,Kamala Mishra,Wholesale,Home & Kitchen,Induction Cooktop,North,Chandigarh,7925.51,4,66.39664171392386,-17751.84,UPI
ORD-01478,2024-10-26,Arjun Chauhan,Premium,Home & Kitchen,Microwave,West,Nagpur,57745.72,3,16.4,5127.82,Card
ORD-01479,2024-06-04,Shweta Pillai,Wholesale,Clothing,Winter Coat,South,Chennai,21223.5,4,17.9,4389.02,Cash
ORD-01480,2024-10-28,Kamala Agarwal,Regular,Health & Beauty,Face Mask Pack,South,Coimbatore,15317.04,4,19.4,3749.61,Card
ORD-01481,2023-03-17,Anil Shetty,Wholesale,Sports,Cycling Helmet,West,Pune,37733.3,3,16.1,5705.27,Card
ORD-01482,2024-03-08,Anil Patel,Wholesale,Sports,Badminton Racket,East,Patna,52650.39,3,28.6,2695.7,UPI
ORD-01483,2024-09-13,Kiran Reddy,Regular,Electronics,Smartphone,South,Hyderabad,126944.22,2,11.2,7667.43,Cash
ORD-01484,2023-06-22,Usha Saxena,Regular,Books,Textbook,North,Delhi,662.88,1,60.9536116407706,-909.94,UPI
ORD-01485,2023-02-19,Ananya Das,Regular,Home & Kitchen,Iron Box,North,Delhi,11948.54,2,5.8,2074.27,UPI
ORD-01486,2024-09-03,Manoj Rao,Regular,Furniture,Dining Table,North,Chandigarh,171274.59,4,2.2,39804.21,Cash
ORD-01487,2024-09-02,Meera Agarwal,Wholesale,Grocery,Cooking Oil,West,Surat,1849.06,7,21.6,-134.61,Cash
ORD-01488,2023-07-26,Pallavi Tiwari,Wholesale,Health & Beauty,Essential Oils,South,Coimbatore,4213.77,4,29.1,704.54,Card
ORD-01489,2024-04-06,Latika Ghosh,Wholesale,Sports,Yoga Mat,East,Bhubaneswar,5064.65,4,28.8,251.21,Card
ORD-01490,2023-03-01,Rekha Joshi,Regular,Electronics,Headphones,East,Kolkata,8443.62,1,5.5,895.02,UPI
ORD-01491,2024-11-11,Praveen Verma,Regular,Health & Beauty,Face Mask Pack,North,Lucknow,7803.93,3,14.4,2222.56,UPI
ORD-01492,2023-12-14,Kiran Das,Wholesale,Furniture,Sofa Set,North,Lucknow,40935.13,2,29,736.83,UPI
ORD-01493,2024-09-19,Ravi Mukherjee,Wholesale,Sports,Football,South,Kochi,17199.46,1,24.9,1389.72,Cash
ORD-01494,2024-11-26,Ramesh Sharma,Regular,Home & Kitchen,Pressure Cooker,North,Delhi,21570.23,1,14.4,2260.56,UPI
ORD-01495,2024-02-16,Sneha Reddy,Regular,Furniture,Bookshelf,East,Patna,41971.39,4,65.54536124944069,-66380.54,UPI
ORD-01496,2024-08-10,Ramesh Shetty,Regular,Grocery,Rice (5kg),West,Surat,778.46,3,8.8,23.04,UPI
ORD-01497,2023-12-31,Praveen Bose,Wholesale,Electronics,Bluetooth Speaker,North,Delhi,92252.69,4,26.8,-5941.07,UPI
ORD-01498,2023-03-28,Sneha Das,Wholesale,Health & Beauty,Shampoo,South,Coimbatore,6594.46,2,26.4,1245.03,UPI
ORD-01499,2023-07-06,Kamala Nair,Wholesale,Home & Kitchen,Coffee Maker,East,Kolkata,42540.18,4,46.25700817956113,-79107.6,Card
ORD-01500,2024-03-22,Rekha Agarwal,Premium,Electronics,Headphones,South,Hyderabad,84799.67,2,15.8,2001.27,Card
